Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,FETCH_SIZE,WRITE_SIZE,SQ_WAVES,SQ_INSTS_VALU,GRBM_GUI_ACTIVE
590,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,883,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,665.0000000000,0.0000000000,628,141024,23193
591,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1624,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98696.2500000000,93706.1875000000,98596,22778496,376444
592,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1629,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35316
593,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,889,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.5000000000,0.0000000000,628,139776,24380
594,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,889,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,670.0625000000,0.0000000000,628,141024,22244
595,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1635,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98702.3750000000,93704.3750000000,98596,22778496,379408
596,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1640,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35144
597,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,895,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,651.5625000000,0.0000000000,628,139776,25088
598,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,895,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,665.1250000000,0.0000000000,628,141024,23640
599,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1646,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98687.1250000000,93692.8125000000,98596,22778496,377892
600,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1651,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35645
601,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,901,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,656.8750000000,0.0000000000,628,139776,24905
602,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,901,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,670.3750000000,0.0000000000,628,141024,22569
603,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1657,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98680.1875000000,93692.9375000000,98596,22778496,375996
604,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1662,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35284
605,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,907,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.4375000000,0.0000000000,628,139776,24868
606,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,907,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,668.0625000000,0.0000000000,628,141024,23908
607,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1668,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98685.4375000000,93671.7500000000,98596,22778496,375704
608,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1673,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34224
609,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,913,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.1250000000,0.0000000000,628,139776,25597
610,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,913,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,667.8750000000,0.0000000000,628,141024,23868
611,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1679,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98675.3750000000,93695.6875000000,98596,22778496,374168
612,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1684,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34960
613,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,919,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,655.2500000000,0.0000000000,628,139776,25408
614,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,919,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,668.0000000000,0.0000000000,628,141024,22496
615,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1690,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98680.8125000000,93691.1250000000,98596,22778496,375972
616,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1695,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35072
617,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,925,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,651.0625000000,0.0000000000,628,139776,25836
618,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,925,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,673.1250000000,0.0000000000,628,141024,22761
619,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1701,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98680.3750000000,93689.8750000000,98596,22778496,377593
620,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1706,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34985
621,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,931,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.8125000000,0.0000000000,628,139776,25481
622,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,931,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,662.9375000000,0.0000000000,628,141024,23084
623,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1712,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98692.8750000000,93700.6875000000,98596,22778496,377956
624,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1717,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34036
625,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,937,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,658.6875000000,0.0000000000,628,139776,24756
626,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,937,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,675.4375000000,0.0000000000,628,141024,24004
627,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1723,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98697.6875000000,93694.0000000000,98596,22778496,373860
